PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived,FamilySize,IsAlone,Title,Cabin_letter,Cabin_impact,Ticket_impact,Last_name_impact,Other_last_name_impact,Ticket_first_impact,Ticket_second_impact,AgeIsBad
837,3,male,21.0,0,0,8.6625,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,2,male,57.0,0,0,12.35,Q,0,1,1,Rev,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,3,male,25.0,0,0,7.225,C,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2,male,29.0,1,0,21.0,S,0,2,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,2,female,31.038392857142856,0,0,33.0,S,1,1,1,Miss,,0.0,9.433583,0.0,0.0,0.0,9.433583,1.0
568,3,female,29.0,0,4,21.075,S,0,5+,0,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2,male,34.0,1,0,21.0,S,0,2,0,Mr,,0.0,9.433583,9.433583,0.0,0.0,9.433583,0.0
796,2,male,39.0,0,0,13.0,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,3,male,16.0,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,1,female,19.0,1,0,91.0792,C,1,2,0,Mrs,B,9.433583,9.433583,9.433583,0.0,0.0,9.433583,0.0
33,3,female,23.62892857142857,0,0,7.75,Q,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
199,3,female,23.62892857142857,0,0,7.75,Q,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,3,male,36.0,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,3,male,25.05,0,0,6.95,Q,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
617,3,male,34.0,1,1,14.4,S,0,3,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,2,female,30.0,0,0,13.0,S,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,1,male,35.0,0,0,26.2875,S,1,1,1,Mr,E,9.433583,0.0,0.0,0.0,1.1394037,0.0,0.0
806,3,male,31.0,0,0,7.775,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,1,male,32.3,0,0,27.7208,C,0,1,1,Mr,,0.0,0.0,0.0,0.0,1.1394037,0.0,1.0
509,3,male,28.0,0,0,22.525,S,0,1,1,Mr,,0.0,0.0,-8.987297,0.0,0.0,0.0,0.0
656,2,male,24.0,2,0,73.5,S,0,3,0,Mr,,0.0,-9.680394,-8.987297,0.0,-9.680394,-9.680394,0.0
567,3,male,19.0,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2,male,18.0,0,0,13.0,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,3,male,21.033333333333335,5+,2,69.55,S,0,5+,0,Mr,,0.0,-8.987297,-8.987297,0.0,-8.987297,-8.987297,1.0
670,1,female,41.5,1,0,52.0,S,1,2,0,Mrs,C,0.0,0.0,0.0,0.0,0.0,0.0,1.0
389,3,male,22.6,0,0,7.7292,Q,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,3,female,2.0,0,1,12.2875,S,1,2,0,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,3,female,16.0,5+,2,46.9,S,0,5+,0,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,1,female,33.0,1,0,90.0,Q,1,2,0,Miss,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,3,female,30.421298136645966,0,0,8.05,S,0,1,1,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
775,2,female,54.0,1,3,23.0,S,1,5+,0,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2,male,33.0,0,0,12.275,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,3,male,26.0,0,0,7.8875,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,1,male,64.0,0,0,26.0,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,3,male,16.0,1,3,34.375,S,0,5+,0,Mr,,0.0,-8.987297,-8.987297,0.0,-8.987297,-8.987297,0.0
554,3,male,22.0,0,0,7.225,C,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,3,male,38.0,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2,female,20.534166666666668,0,0,12.35,Q,1,1,1,Miss,E,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,3,male,24.0,0,0,7.1417,S,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2,female,7.0,0,2,26.25,S,1,3,0,Miss,,0.0,-8.987297,-8.987297,0.0,-8.987297,-8.987297,0.0
553,3,male,30.87083333333333,0,0,7.8292,Q,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1,male,28.0,1,0,82.1708,C,0,2,0,Mr,,0.0,0.0,0.0,0.0,1.1394037,0.0,0.0
299,1,male,46.4,0,0,30.5,S,1,1,1,Mr,C,0.0,0.0,0.0,0.0,0.0,0.0,1.0
695,1,male,60.0,0,0,26.55,S,0,1,1,Rare,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,3,male,19.0,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,3,male,40.0,1,4,27.9,S,0,5+,0,Mr,,0.0,-8.987297,-8.987297,0.0,0.0,-8.987297,0.0
824,3,female,27.0,0,1,12.475,S,1,2,0,Mrs,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,3,male,26.593095238095238,0,0,7.2292,C,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
733,2,male,33.35094017094018,0,0,0.0,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,2,male,52.0,0,0,13.5,S,0,1,1,Mr,,0.0,0.0,-8.987297,0.0,0.0,0.0,0.0
788,3,male,8.0,4,1,29.125,Q,0,5+,0,Master,,0.0,-8.987297,-8.987297,0.0,0.0,-8.987297,0.0
28,1,male,19.0,3,2,263.0,S,0,5+,0,Mr,C,9.433583,9.433583,9.433583,0.0,0.0,9.433583,0.0
51,3,male,7.0,4,1,39.6875,S,0,5+,0,Master,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,1,male,40.0,0,0,0.0,S,0,1,1,Mr,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,1,male,46.0,0,0,79.2,C,0,1,1,Mr,B,0.0,-8.987297,0.0,0.0,1.1394037,-8.987297,0.0
883,3,female,22.0,0,0,10.5167,S,0,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,1,male,38.0,0,1,153.4625,S,0,2,0,Mr,C,0.0,0.0,0.0,0.0,1.1394037,0.0,0.0
726,3,male,20.0,0,0,8.6625,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,3,male,19.0,0,0,14.5,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,2,male,31.0,1,1,26.25,S,0,3,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,1,female,38.5,1,0,82.1708,C,1,2,0,Mrs,,0.0,0.0,0.0,0.0,1.1394037,0.0,1.0
13,3,male,20.0,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2,female,17.0,0,0,12.0,C,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2,male,34.0,1,0,26.0,S,0,2,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,1,male,17.0,0,2,110.8833,C,1,3,0,Mr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,3,male,25.0,1,0,17.8,S,0,2,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,3,male,3.0,1,1,15.9,S,1,3,0,Master,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2,female,55.0,0,0,16.0,S,1,1,1,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,3,male,36.0,1,1,24.15,S,0,3,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2,male,23.0,2,1,11.5,S,0,4,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,2,male,34.0,1,0,21.0,S,0,2,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,1,female,40.0,1,1,134.5,C,1,3,0,Mrs,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,3,female,16.0,0,0,7.7333,Q,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,3,female,31.0,0,0,8.6833,S,1,1,1,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,1,male,56.0,0,0,35.5,C,1,1,1,Rare,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,3,female,22.0,0,0,7.25,S,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,3,male,28.0,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,3,male,32.0,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,3,male,17.0,0,0,8.6625,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1,male,45.0,1,0,83.475,S,0,2,0,Mr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,3,male,27.0,0,0,6.975,S,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,3,male,20.0,1,0,7.925,S,1,2,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,3,male,24.0,1,0,16.1,S,0,2,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1,female,49.0,1,0,76.7292,C,1,2,0,Mrs,D,0.0,0.0,9.433583,0.0,1.1394037,0.0,0.0
266,2,male,36.0,0,0,10.5,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,3,female,45.0,0,1,14.4542,C,0,2,0,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,3,female,21.0,2,2,34.375,S,0,5+,0,Miss,,0.0,-8.987297,-8.987297,0.0,-8.987297,-8.987297,0.0
653,3,male,21.0,0,0,8.4333,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,3,male,22.6,0,0,7.7375,Q,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
338,1,female,41.0,0,0,134.5,C,1,1,1,Miss,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,3,male,24.0,0,0,7.7958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,3,male,21.033333333333335,5+,2,69.55,S,0,5+,0,Mr,,0.0,-8.987297,-8.987297,0.0,-8.987297,-8.987297,1.0
636,2,female,28.0,0,0,13.0,S,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,3,female,41.0,0,5+,39.6875,S,0,5+,0,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,3,female,28.8,0,2,15.2458,C,0,3,0,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
849,2,male,28.0,0,1,33.0,S,0,2,0,Rev,,0.0,9.433583,9.433583,0.0,0.0,9.433583,0.0
48,3,female,23.62892857142857,0,0,7.75,Q,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
393,3,male,28.0,2,0,7.925,S,0,3,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,2,female,22.0,1,2,41.5792,C,1,4,0,Mrs,,0.0,-8.987297,-8.987297,0.0,-8.987297,-8.987297,0.0
738,1,male,35.0,0,0,512.3292,C,1,1,1,Mr,B,0.0,9.433583,0.0,0.0,1.1394037,9.433583,0.0
814,3,female,6.0,4,2,31.275,S,0,5+,0,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,3,male,23.0,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,2,male,50.0,0,0,13.0,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,3,female,11.0,4,2,31.275,S,0,5+,0,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,3,male,42.0,0,0,7.65,S,0,1,1,Mr,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,3,male,22.0,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,3,male,30.0,0,0,7.2292,C,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,3,male,25.0,0,0,7.65,S,0,1,1,Mr,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2,female,3.0,1,2,41.5792,C,1,4,0,Miss,,0.0,-8.987297,-8.987297,0.0,-8.987297,-8.987297,0.0
60,3,male,11.0,5+,2,46.9,S,0,5+,0,Master,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,1,male,62.0,0,0,26.55,S,0,1,1,Mr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,3,male,55.5,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,1,male,48.0,1,0,76.7292,C,1,2,0,Mr,D,0.0,0.0,9.433583,0.0,1.1394037,0.0,0.0
263,1,male,52.0,1,1,79.65,S,0,3,0,Mr,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,1,female,58.0,0,0,146.5208,C,1,1,1,Miss,B,0.0,0.0,0.0,0.0,1.1394037,0.0,0.0
276,1,female,63.0,1,0,77.9583,S,1,2,0,Miss,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,3,male,32.02642634177417,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,-9.680394,0.0,1.0
431,1,male,28.0,0,0,26.55,S,1,1,1,Mr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,3,female,22.0,0,0,7.775,S,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,3,female,22.0,0,0,7.75,S,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2,male,34.0,0,0,13.0,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,3,male,19.0,0,0,7.65,S,0,1,1,Mr,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,3,female,19.0,0,0,7.8792,Q,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,3,male,22.0,0,0,9.35,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,1,male,29.0,1,0,66.6,S,0,2,0,Mr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,2,female,22.0,1,1,29.0,S,1,3,0,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,1,male,56.0,0,0,26.55,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,2,female,57.0,0,0,10.5,S,0,1,1,Mrs,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,3,male,28.81454497016198,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
782,1,female,17.0,1,0,57.0,S,1,2,0,Mrs,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,1,male,42.0,1,0,52.5542,S,1,2,0,Mr,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,3,female,18.295714285714286,1,0,24.15,Q,1,2,0,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
476,1,male,47.1,0,0,52.0,S,0,1,1,Mr,A,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,2,male,32.0,0,0,10.5,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,2,female,24.0,1,2,65.0,S,1,4,0,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,3,female,32.025,1,0,15.5,Q,1,2,0,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
281,3,male,65.0,0,0,7.75,Q,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,3,male,27.9,0,0,56.4958,S,0,1,1,Mr,,0.0,10.12668,0.0,0.0,0.0,10.12668,1.0
490,3,male,9.0,1,1,15.9,S,1,3,0,Master,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,3,male,32.02642634177417,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
819,3,male,43.0,0,0,6.45,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,3,female,17.0,0,0,14.4583,C,0,1,1,Miss,,0.0,-8.987297,0.0,0.0,0.0,-8.987297,0.0
884,2,male,28.0,0,0,10.5,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,1,female,16.0,0,0,86.5,S,1,1,1,Miss,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,1,male,49.0,1,0,56.9292,C,1,2,0,Rare,A,0.0,0.0,0.0,0.0,1.1394037,0.0,0.0
310,1,female,30.0,0,0,56.9292,C,1,1,1,Miss,E,0.0,0.0,0.0,0.0,1.1394037,0.0,0.0
163,3,male,26.0,0,0,7.775,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,3,female,4.0,0,1,13.4167,C,1,2,0,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,3,male,26.0,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,1,female,22.0,0,0,151.55,S,1,1,1,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,1,male,41.345,0,0,0.0,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
777,3,male,42.25785714285714,0,0,7.75,Q,0,1,1,Mr,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
570,3,male,32.0,0,0,7.8542,S,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,1,male,50.0,1,0,55.9,S,0,2,0,Mr,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,1,female,16.0,0,1,57.9792,C,1,2,0,Miss,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,3,male,28.81454497016198,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203,3,male,34.0,0,0,6.4958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,2,male,25.0,1,0,26.0,S,0,2,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,3,male,30.0,0,0,9.5,S,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,3,male,29.0,0,0,7.775,S,0,1,1,Mr,,0.0,0.0,-8.987297,0.0,0.0,0.0,0.0
346,2,female,24.0,0,0,13.0,S,1,1,1,Miss,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2,female,23.0,0,0,13.7917,C,1,1,1,Mrs,D,0.0,0.0,0.0,0.0,-8.987297,0.0,0.0
507,2,female,33.0,0,2,26.0,S,1,3,0,Mrs,,0.0,9.433583,9.433583,0.0,0.0,9.433583,0.0
834,3,male,23.0,0,0,7.8542,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,3,male,31.0,0,0,7.75,Q,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,3,male,43.0,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,-8.987297,0.0,0.0
621,3,male,27.0,1,0,14.4542,C,0,2,0,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2,female,24.0,0,2,14.5,S,1,3,0,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,male,40.0,0,0,27.7208,C,0,1,1,Rare,,0.0,0.0,0.0,0.0,1.1394037,0.0,0.0
611,3,female,39.0,1,5+,31.275,S,0,5+,0,Mrs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,3,male,32.0,0,0,7.925,S,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1,female,44.0,0,0,27.7208,C,1,1,1,Mrs,B,0.0,0.0,0.0,0.0,1.1394037,0.0,0.0
438,2,female,24.0,2,3,18.75,S,1,5+,0,Mrs,,0.0,9.433583,9.433583,0.0,0.0,9.433583,0.0
122,3,male,32.02642634177417,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113,3,male,22.0,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,3,male,21.0,0,0,7.7958,S,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1,male,49.7,0,0,25.925,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,1.1394037,0.0,1.0
106,3,male,28.0,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,3,female,14.5,1,0,14.4542,C,0,2,0,Miss,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,3,male,32.02642634177417,0,0,8.05,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,-9.680394,0.0,1.0
829,3,male,42.25785714285714,0,0,7.75,Q,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,2,male,36.0,0,0,13.0,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2,male,42.0,0,0,13.0,S,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,3,male,44.0,0,0,7.925,S,1,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,3,male,28.81454497016198,0,0,7.8958,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
414,2,male,33.35094017094018,0,0,0.0,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
673,2,male,70.0,0,0,10.5,S,0,1,1,Mr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
